,url,name,year,en_name,poster_url,rating,world_fees,budget,country,genre,director,main_actors,lentgh
3710,https://www.kinonews.ru/movie_7677/mrs-brown,Ее величество Миссис Браун,1997,Mrs Brown,https://www.kinonews.ru/movie_7677/mrs-brown,6.0,$9 229 808,0,"['США', 'Великобритания', 'Ирландия']","['биографический', 'драма', 'исторический', 'мелодрама']",Джон Мэдден,"['Джерард Батлер', 'Джуди Денч']",
3711,https://www.kinonews.ru/movie_216057/replicas,Репродукция,2018,Replicas,https://www.kinonews.ru/movie_216057/replicas,6.92,$9 206 925,$30 000 000,"['США', 'Великобритания', 'Китай', 'Пуэрто Рико']","['триллер', 'фантастика']",Джеффри Начманофф,"['Элис Ив', 'Киану Ривз']",107 мин
3712,https://www.kinonews.ru/movie_10790/away-from-her,Вдали от нее,2006,Away from Her,https://www.kinonews.ru/movie_10790/away-from-her,8.5,$9 194 283,$3 400 000,['Канада'],"['драма', 'мелодрама']",Сара Полли,"['Гордон Пинсент', 'Джули Кристи']",
3713,https://www.kinonews.ru/movie_2519/pennies-from-heaven,Гроши с неба,1981,Pennies from Heaven,https://www.kinonews.ru/movie_2519/pennies-from-heaven,10.0,$9 171 289,$22 000 000,['США'],"['драма', 'мелодрама', 'мюзикл']",Херберт Росс,"['Кристофер Уокен', 'Стив Мартин']",
3714,https://www.kinonews.ru/movie_11619/ulees-gold,Золото Ули,1997,Ulee`s Gold,https://www.kinonews.ru/movie_11619/ulees-gold,0.0,$9 161 691,$2 700 000,['США'],['драма'],Виктор Нунез,"['Джессика Бил', 'Питер Фонда']",
3715,https://www.kinonews.ru/movie_12705/tap,Степ,1989,Tap,https://www.kinonews.ru/movie_12705/tap,0.0,$9 114 702,0,['США'],['драма'],Ник Касл,"['Грегори Хайнс', 'Сэмми Дэвис мл.']",
3716,https://www.kinonews.ru/movie_6884/sweet-dreams,Сладкие грезы,1985,Sweet Dreams,https://www.kinonews.ru/movie_6884/sweet-dreams,7.0,$9 085 049,0,['США'],"['биографический', 'драма', 'музыка']",Карел Рейш,"['Эд Харрис', 'Джессика Ланж']",
3717,https://www.kinonews.ru/movie_1663/the-three-burials-of-melquiades-estrada,Три могилы,2005,The Three Burials of Melquiades Estrada,https://www.kinonews.ru/movie_1663/the-three-burials-of-melquiades-estrada,8.33,$9 045 364,$15 000 000,"['США', 'Франция']","['драма', 'криминал', 'приключения']",Томми Ли Джонс,"['Томми Ли Джонс', 'Мелисса Лео']",
3718,https://www.kinonews.ru/movie_70965/conquest-of-the-planet-of-the-apes,Завоевание планеты обезьян,1972,Conquest of the Planet of the Apes,https://www.kinonews.ru/movie_70965/conquest-of-the-planet-of-the-apes,5.0,$9 043 472,$1 700 000,['США'],"['боевик', 'фантастика']",Дж. Ли Томпсон,"['Родди МакДауэлл', 'Дон Мюррэй']",88 мин
3719,https://www.kinonews.ru/movie_318636/joong-cheon,Беспокойный,2006,Joong-cheon,https://www.kinonews.ru/movie_318636/joong-cheon,0.0,$9 026 898,0,['Корея Южная'],"['боевик', 'драма', 'мелодрама', 'приключения', 'фэнтези']",Чо Дон-о,"['Чон У-сон', 'Хо Джун-хо']",105 мин
3720,https://www.kinonews.ru/movie_19274/tribute,Чествование,1980,Tribute,https://www.kinonews.ru/movie_19274/tribute,9.0,$9 000 000,$8 400 000,['Канада'],"['драма', 'комедия']",Боб Кларк,"['Ким Кэтролл', 'Джек Леммон']",
3721,https://www.kinonews.ru/movie_6098/breaking-and-entering,Вторжение,2006,Breaking and Entering,https://www.kinonews.ru/movie_6098/breaking-and-entering,8.0,$8 974 820,0,"['США', 'Великобритания']","['драма', 'мелодрама', 'триллер']",Энтони Мингелла,"['Джуд Лоу', 'Мартин Фриман']",120 мин
3722,https://www.kinonews.ru/movie_1030/aliens-of-the-deep,Чужие из бездны,2005,Aliens of the Deep,https://www.kinonews.ru/movie_1030/aliens-of-the-deep,1.0,$8 968 045,0,['США'],['документальный'],"Джеймс Кэмерон, Стивен Куэйл","['Др. Анатолий М. Сагалевич', 'Евгений Черняев']",
3723,https://www.kinonews.ru/movie_12028/in-the-mouth-of-madness,В пасти безумия,1994,In the Mouth of Madness,https://www.kinonews.ru/movie_12028/in-the-mouth-of-madness,8.38,$8 924 549,$8 000 000,['США'],"['детектив', 'триллер', 'ужасы', 'фэнтези']",Джон Карпентер,"['Сэм Нилл', 'Юрген Прохнов']",95 мин
3724,https://www.kinonews.ru/movie_28578/the-formula,Формула,1980,The Formula,https://www.kinonews.ru/movie_28578/the-formula,0.0,$8 894 289,0,"['США', 'Германия']","['криминал', 'триллер']",Джон Г. Эвилдсен,"['Марлон Брандо', 'Крэйг Т. Нельсон']",
3725,https://www.kinonews.ru/movie_1437/apt-pupil,Способный ученик,1998,Apt Pupil,https://www.kinonews.ru/movie_1437/apt-pupil,8.1,$8 863 193,$14 000 000,"['США', 'Канада', 'Франция']","['драма', 'триллер']",Брайан Сингер,"['Дэвид Швиммер', 'Брюс Дэвисон']",
3726,https://www.kinonews.ru/movie_13611/nightbreed,Ночной народ,1990,Nightbreed,https://www.kinonews.ru/movie_13611/nightbreed,7.89,$8 862 354,0,['США'],"['боевик', 'ужасы', 'фэнтези']",Клайв Баркер,"['Крэйг Шеффер', 'Энн Бобби']",
3727,https://www.kinonews.ru/movie_97937/the-kid-with-a-bike,Мальчик на велосипеде,2011,The Kid with a Bike,https://www.kinonews.ru/movie_97937/the-kid-with-a-bike,10.0,$8 856 251,0,"['Франция', 'Италия', 'Бельгия']",['драма'],"Жан-Пьер Дарденн, Люк Дарденн","['Тома Доре', 'Сесиль Де Франс']",
3728,https://www.kinonews.ru/movie_312379/30-jours-max,Коп на драйве,2020,30 jours max,https://www.kinonews.ru/movie_312379/30-jours-max,5.0,$8 844 803,0,['Франция'],"['боевик', 'комедия', 'криминал']",Тарек Будали,"['Хосе Гарсия', 'Мари-Анн Шазель']",87 мин
3729,https://www.kinonews.ru/movie_4043/ghost-world,Мир призраков,2001,Ghost World,https://www.kinonews.ru/movie_4043/ghost-world,9.2,$8 764 007,$7 000 000,"['Германия', 'США', 'Великобритания']","['драма', 'комедия']",Терри Цвигофф,"['Скарлетт Йоханссон', 'Тора Бирч']",
3730,https://www.kinonews.ru/movie_100952/on-the-road,На дороге,2012,On the Road,https://www.kinonews.ru/movie_100952/on-the-road,6.71,$8 760 850,$25 000 000,"['Франция', 'США', 'Великобритания', 'Бразилия', 'Канада']","['драма', 'приключения']",Уолтер Саллес,"['Кристен Стюарт', 'Эми Адамс']",
3731,https://www.kinonews.ru/movie_1409/mad-max,Безумный Макс,1979,Mad Max,https://www.kinonews.ru/movie_1409/mad-max,7.49,$8 750 000,$350 000,['Австралия'],"['боевик', 'приключения', 'триллер', 'фантастика']",Джордж Миллер,"['Мел Гибсон', 'Джоан Сэмюэль']",
3732,https://www.kinonews.ru/movie_30961/delta-farce,"Операция ""Дельта-фарс""",2007,Delta Farce,https://www.kinonews.ru/movie_30961/delta-farce,0.0,$8 729 473,0,['США'],"['боевик', 'комедия', 'приключения']",С.Б. Хардинг,"['Ларри Кабельщик', 'Дэнни Трехо']",
3733,https://www.kinonews.ru/movie_26262/the-station-agent,Станционный смотритель,2003,The Station Agent,https://www.kinonews.ru/movie_26262/the-station-agent,9.5,$8 679 814,$500 000,['США'],"['драма', 'комедия']",Томас МакКарти,"['Мишель Уильямс', 'Патриция Кларксон']",
3734,https://www.kinonews.ru/movie_417/the-man-with-one-red-shoe,Человек в красном ботинке,1985,The Man with One Red Shoe,https://www.kinonews.ru/movie_417/the-man-with-one-red-shoe,7.0,$8 645 411,0,['США'],"['комедия', 'триллер']",Стэн Дрэготи,"['Том Хэнкс', 'Дэбни Коулмен']",
3735,https://www.kinonews.ru/movie_1400/the-bounty,Баунти,1984,The Bounty,https://www.kinonews.ru/movie_1400/the-bounty,8.68,$8 613 462,$25 000 000,"['США', 'Великобритания']","['исторический', 'приключения']",Роджер Дональдсон,"['Лиам Нисон', 'Мел Гибсон']",132 мин
3736,https://www.kinonews.ru/movie_10837/love-me-if-you-dare,"Влюбись в меня, если осмелишься",2003,Jeux d`enfants,https://www.kinonews.ru/movie_10837/love-me-if-you-dare,8.71,$8 604 201,0,"['Франция', 'Бельгия']","['драма', 'мелодрама']",Ян Самюэль,"['Гийом Кане', 'Марион Котийяр']",93 мин
3737,https://www.kinonews.ru/movie_36442/the-condemned,Приговоренные,2007,The Condemned,https://www.kinonews.ru/movie_36442/the-condemned,8.0,$8 583 063,0,['США'],"['боевик', 'триллер']",Скотт Вайпер,"['Стив Остин', 'Винни Джонс']",114 мин
3738,https://www.kinonews.ru/movie_17087/blue-velvet,Синий бархат,1986,Blue Velvet,https://www.kinonews.ru/movie_17087/blue-velvet,8.79,$8 551 228,$6 000 000,['США'],"['детектив', 'драма', 'триллер']",Дэвид Линч,"['Дин Стоквел', 'Изабелла Росселлини']",
3739,https://www.kinonews.ru/movie_3424/the-rich-mans-wife,Жена богача,1996,The Rich Man`s Wife,https://www.kinonews.ru/movie_3424/the-rich-mans-wife,0.0,$8 543 587,0,['США'],"['драма', 'триллер']",Эми Холден Джонс,"['Холли Берри', 'Питер Грин']",
3740,https://www.kinonews.ru/movie_310513/i-hate-summer,Итальянские каникулы,2020,I Hate Summer,https://www.kinonews.ru/movie_310513/i-hate-summer,0.0,$8 529 001,0,['Италия'],['комедия'],Массимо Венье,"['Микеле Плачидо', 'Альдо']",110 мин
3741,https://www.kinonews.ru/movie_10925/before-night-falls,Пока не наступит ночь,2000,Before Night Falls,https://www.kinonews.ru/movie_10925/before-night-falls,8.25,$8 524 534,0,['США'],"['биографический', 'драма']",Джулиан Шнабель,"['Хавьер Бардем', 'Оливье Мартинес']",
3742,https://www.kinonews.ru/movie_3412/things-we-lost-in-the-fire,"То, что мы потеряли",2007,Things We Lost in the Fire,https://www.kinonews.ru/movie_3412/things-we-lost-in-the-fire,7.5,$8 504 297,0,"['США', 'Великобритания']",['драма'],Сюзанна Бир,"['Холли Берри', 'Бенисио Дель Торо']",
3743,https://www.kinonews.ru/movie_281585/red-shoes-and-the-seven-dwarfs,Красные туфельки и семь гномов,2019,Red Shoes and the Seven Dwarfs,https://www.kinonews.ru/movie_281585/red-shoes-and-the-seven-dwarfs,8.5,$8 497 118,0,['Корея Южная'],"['комедия', 'мелодрама', 'мультфильм', 'приключения', 'семейный', 'фэнтези']",Хон Сон-хо,"['Хлоя Грейс Морец', 'Сэм Клафлин']",92 мин
3744,https://www.kinonews.ru/movie_5242/big-trouble,Большие неприятности,2002,Big Trouble,https://www.kinonews.ru/movie_5242/big-trouble,4.75,$8 493 890,$40 000 000,['США'],"['комедия', 'криминал', 'триллер']",Барри Зонненфельд,"['Тим Аллен', 'Джейсон Ли']",
3745,https://www.kinonews.ru/movie_89715/piranha-3dd,Пираньи 3DD,2012,Piranha 3DD,https://www.kinonews.ru/movie_89715/piranha-3dd,4.65,$8 493 728,$5 000 000,['США'],"['комедия', 'триллер', 'ужасы']",Джон Гулагер,"['Катрина Боуден', 'Кристофер Ллойд']",
3746,https://www.kinonews.ru/movie_278477/help-i-shrunk-my-teacher,"Помогите, я уменьшил свою училку!",2015,"Help, I Shrunk My Teacher",https://www.kinonews.ru/movie_278477/help-i-shrunk-my-teacher,0.0,$8 477 416,0,"['Германия', 'Австрия']","['боевик', 'комедия', 'семейный', 'фэнтези']",Свен Унтервальдт мл.,"['Михаэль Островский', 'Аня Клинг']",90 мин
3747,https://www.kinonews.ru/movie_3504/tender-mercies,Нежное милосердие,1983,Tender Mercies,https://www.kinonews.ru/movie_3504/tender-mercies,0.0,$8 443 124,0,['США'],['драма'],Брюс Бирсфорд,"['Роберт Дюваль', 'Уилфорд Бримли']",
3748,https://www.kinonews.ru/movie_283125/malasana-32,Заклятье. Дом 32,2020,Malasana 32,https://www.kinonews.ru/movie_283125/malasana-32,5.0,$8 421 833,0,"['Испания', 'Франция']",['ужасы'],Альберт Пинто,"['Хавьер Ботет', 'Бегонья Варгас']",104 мин
3749,https://www.kinonews.ru/movie_162/pushing-tin,Управляя полетами,1999,Pushing Tin,https://www.kinonews.ru/movie_162/pushing-tin,7.67,$8 408 835,$33 000 000,"['Германия', 'США']","['драма', 'комедия']",Майк Ньюэлл,"['Анджелина Джоли', 'Джон Кьюсак']",124 мин
3750,https://www.kinonews.ru/movie_25824/twice-in-a-lifetime,Дважды в жизни,1985,Twice in a Lifetime,https://www.kinonews.ru/movie_25824/twice-in-a-lifetime,0.0,$8 402 424,0,['США'],"['драма', 'мелодрама']",Бад Йоркин,"['Брайан Деннехи', 'Эллен Берстин']",
3751,https://www.kinonews.ru/movie_3280/meteor,Метеор,1979,Meteor,https://www.kinonews.ru/movie_3280/meteor,6.0,$8 400 000,$16 000 000,['США'],"['драма', 'триллер', 'фантастика']",Роналд Ним,"['Шон Коннери', 'Генри Фонда']",
3752,https://www.kinonews.ru/movie_551/death-to-smoochy,Убить Смучи,2002,Death to Smoochy,https://www.kinonews.ru/movie_551/death-to-smoochy,6.67,$8 382 938,$50 000 000,"['США', 'Германия', 'Великобритания']","['комедия', 'криминал', 'триллер']",Денни ДеВито,"['Робин Уильямс', 'Денни ДеВито']",
3753,https://www.kinonews.ru/movie_90216/filth,Грязь,2013,Filth,https://www.kinonews.ru/movie_90216/filth,8.31,$8 373 672,$5 000 000,['Великобритания'],"['драма', 'комедия', 'криминал']",Джон С. Бейрд,"['Джеймс МакЭвой', 'Джим Броудбент']",97 мин
3754,https://www.kinonews.ru/movie_1965/the-last-temptation-of-christ,Последнее искушение Христа,1988,The Last Temptation of Christ,https://www.kinonews.ru/movie_1965/the-last-temptation-of-christ,8.42,$8 373 585,$7 000 000,['США'],['драма'],Мартин Скорсезе,"['Уиллем Дефо', 'Харви Кейтел']",
